"","600478.SS.Open","600478.SS.High","600478.SS.Low","600478.SS.Close","600478.SS.Volume","600478.SS.Adjusted","600479.SS.Open","600479.SS.High","600479.SS.Low","600479.SS.Close","600479.SS.Volume","600479.SS.Adjusted","600480.SS.Open","600480.SS.High","600480.SS.Low","600480.SS.Close","600480.SS.Volume","600480.SS.Adjusted","600481.SS.Open","600481.SS.High","600481.SS.Low","600481.SS.Close","600481.SS.Volume","600481.SS.Adjusted","600482.SS.Open","600482.SS.High","600482.SS.Low","600482.SS.Close","600482.SS.Volume","600482.SS.Adjusted","600483.SS.Open","600483.SS.High","600483.SS.Low","600483.SS.Close","600483.SS.Volume","600483.SS.Adjusted","600485.SS.Open","600485.SS.High","600485.SS.Low","600485.SS.Close","600485.SS.Volume","600485.SS.Adjusted","600486.SS.Open","600486.SS.High","600486.SS.Low","600486.SS.Close","600486.SS.Volume","600486.SS.Adjusted","600487.SS.Open","600487.SS.High","600487.SS.Low","600487.SS.Close","600487.SS.Volume","600487.SS.Adjusted","600488.SS.Open","600488.SS.High","600488.SS.Low","600488.SS.Close","600488.SS.Volume","600488.SS.Adjusted","600489.SS.Open","600489.SS.High","600489.SS.Low","600489.SS.Close","600489.SS.Volume","600489.SS.Adjusted","600490.SS.Open","600490.SS.High","600490.SS.Low","600490.SS.Close","600490.SS.Volume","600490.SS.Adjusted","600491.SS.Open","600491.SS.High","600491.SS.Low","600491.SS.Close","600491.SS.Volume","600491.SS.Adjusted","600493.SS.Open","600493.SS.High","600493.SS.Low","600493.SS.Close","600493.SS.Volume","600493.SS.Adjusted","600495.SS.Open","600495.SS.High","600495.SS.Low","600495.SS.Close","600495.SS.Volume","600495.SS.Adjusted","600496.SS.Open","600496.SS.High","600496.SS.Low","600496.SS.Close","600496.SS.Volume","600496.SS.Adjusted","600497.SS.Open","600497.SS.High","600497.SS.Low","600497.SS.Close","600497.SS.Volume","600497.SS.Adjusted","600498.SS.Open","600498.SS.High","600498.SS.Low","600498.SS.Close","600498.SS.Volume","600498.SS.Adjusted","600499.SS.Open","600499.SS.High","600499.SS.Low","600499.SS.Close","600499.SS.Volume","600499.SS.Adjusted","600500.SS.Open","600500.SS.High","600500.SS.Low","600500.SS.Close","600500.SS.Volume","600500.SS.Adjusted","600501.SS.Open","600501.SS.High","600501.SS.Low","600501.SS.Close","600501.SS.Volume","600501.SS.Adjusted","600502.SS.Open","600502.SS.High","600502.SS.Low","600502.SS.Close","600502.SS.Volume","600502.SS.Adjusted","600503.SS.Open","600503.SS.High","600503.SS.Low","600503.SS.Close","600503.SS.Volume","600503.SS.Adjusted","600505.SS.Open","600505.SS.High","600505.SS.Low","600505.SS.Close","600505.SS.Volume","600505.SS.Adjusted","600506.SS.Open","600506.SS.High","600506.SS.Low","600506.SS.Close","600506.SS.Volume","600506.SS.Adjusted"
"2019-03-15",5.02,5.02,5.02,5.02,0,5.02,9.38,9.97,9.37,9.88,9787736,8.989574,10.0511,10.4499,10.0012,10.43,13475746,10.148489,4.53,4.7,4.53,4.62,21822302,4.484118,23.98,23.98,23.52,23.76,5266880,23.76,9.3,9.41,9.19,9.39,3766927,8.844291,14.6,14.6,14.6,14.6,0,14.6,54.650002,56.98,52.57,53.759998,3534558,52.904324,22.040001,22.219999,21.51,21.709999,47885058,21.504541,4.45,4.56,4.45,4.53,4804825,4.433106,8.31,8.45,8.3,8.39,28942489,8.372262,6.01,6.36,5.89,6.35,103531713,6.35,8.07,8.8,7.98,8.64,47962865,8.563653,6.53,6.69,6.47,6.65,9163313,6.607097,5.32,5.43,5.28,5.36,22410843,5.345611,3.25,3.33,3.23,3.3,27444435,3.285934,5.25,5.34,5.22,5.27,39541009,5.016512,31.93,32.060001,31.1,31.32,29278184,30.92428,5.65,5.72,5.51,5.57,14541749,5.57,6.03077,6.13846,6.00769,6.06923,19711621,5.947845,8.48,8.57,8.3,8.34,10922837,8.34,4.6,5.05,4.58,4.89,83057490,4.732934,4.68,4.79,4.62,4.68,39049651,4.673938,6.87,7.21,6.87,6.97,5878978,6.920351,11.52,11.76,11.46,11.67,2082477,11.67
"2019-03-18",5.02,5.02,5.02,5.02,0,5.02,9.89,10.34,9.78,10.23,15383884,9.30803,10.9984,11.477,10.8687,11.477,34261056,11.16723,4.62,4.67,4.57,4.66,16920297,4.522941,24.24,24.389999,23.860001,24.290001,7846954,24.290001,9.32,9.52,9.23,9.51,4168063,8.957317,14.6,14.6,14.6,14.6,0,14.6,53.200001,54.869999,52.599998,53.720001,4579676,52.864964,21.610001,22.129999,21.16,22.059999,53603144,21.851229,4.54,4.63,4.5,4.62,7523000,4.521181,8.37,8.55,8.36,8.54,28359590,8.521945,6.36,6.62,6.34,6.43,96993892,6.43,8.5,8.96,8.42,8.71,46363481,8.633034,6.66,6.78,6.62,6.77,6181141,6.726323,5.4,5.64,5.36,5.6,46196327,5.584966,3.3,3.39,3.26,3.38,32882320,3.365594,5.32,5.44,5.3,5.43,55183726,5.168816,31.32,31.879999,31.32,31.77,23593989,31.368597,5.62,5.75,5.58,5.72,13602189,5.72,6.10769,6.29231,6.04615,6.29231,31906732,6.166463,8.26,8.42,8.21,8.36,8252019,8.36,4.94,5.28,4.85,5.06,79259442,4.897473,4.68,4.8,4.68,4.77,35200830,4.763821,7.02,7.28,6.88,7.26,5593420,7.208285,11.7,12,11.56,12,2297276,12
"2019-03-19",6.11,6.57,6,6.21,143048667,6.21,10.24,10.24,9.95,10.03,9132487,9.126055,11.5767,12.5439,11.5667,11.9855,33252325,11.662005,4.66,4.79,4.62,4.66,17817577,4.522941,24.280001,24.49,24.030001,24.4,6572009,24.4,9.71,9.96,9.58,9.73,10124461,9.16453,14.6,14.6,14.6,14.6,0,14.6,53.349998,53.349998,51.950001,52.57,2736859,51.733265,22.17,22.690001,22.049999,22.190001,58950515,21.98,4.63,4.64,4.57,4.6,5609368,4.501609,8.54,8.64,8.49,8.57,28162414,8.551881,6.36,6.44,6.3,6.4,47810548,6.4,8.85,8.88,8.51,8.82,36855363,8.742062,6.76,6.94,6.76,6.8,7942652,6.756129,5.6,5.64,5.48,5.56,29430772,5.545074,3.38,3.41,3.31,3.36,30081206,3.345679,5.4,5.4,5.3,5.37,52681201,5.111702,31.85,32.130001,31.629999,31.799999,24514233,31.398216,5.77,5.79,5.67,5.69,11469149,5.69,6.29231,6.34615,6.16154,6.2,25459521,6.075999,8.4,8.69,8.36,8.43,12376050,8.43,4.99,5.16,4.93,5.16,57975552,4.994261,4.78,4.81,4.68,4.69,33347136,4.683925,7.3,7.62,7.27,7.47,8268810,7.416789,12.05,12.07,11.69,11.99,2377572,11.99
"2019-03-20",6.01,6.12,5.71,5.85,89586806,5.85,10.01,10.49,9.93,10.41,17139358,9.471807,11.8758,12.2448,11.6565,11.9157,16996341,11.594089,4.66,4.7,4.5,4.62,17818860,4.484118,24.389999,24.389999,23.68,23.92,5753717,23.92,9.77,9.77,9.36,9.5,6202214,8.947898,14.6,14.6,14.6,14.6,0,14.6,52.5,52.98,50.599998,52.330002,3320364,51.497086,22.15,22.15,21.620001,21.889999,40781178,21.682838,4.61,4.67,4.55,4.64,6574686,4.540753,8.52,8.56,8.4,8.45,29887910,8.432135,6.37,6.74,6.37,6.51,71158301,6.51,8.77,8.81,8.43,8.66,33289979,8.583476,6.82,6.98,6.68,6.93,7841175,6.88529,5.52,5.7,5.45,5.69,42105842,5.674725,3.36,3.37,3.3,3.35,20209231,3.335721,5.36,5.36,5.21,5.29,42275084,5.03555,31.82,32.080002,31.120001,31.530001,20181772,31.131628,5.74,5.74,5.49,5.69,14725022,5.69,6.22308,6.25385,6.12308,6.23077,20743495,6.106154,8.43,8.57,8.21,8.56,9322173,8.56,5.2,5.44,5.04,5.39,71247616,5.216874,4.7,4.79,4.63,4.77,36622405,4.763821,7.72,8.07,7.62,7.83,13317173,7.774225,12.09,12.67,11.91,12.3,5114673,12.3
"2019-03-21",5.77,6.01,5.69,5.78,65721813,5.78,10.68,10.87,10.36,10.51,19497143,9.562796,11.7961,12.1451,11.6764,11.7562,12538564,11.438893,4.6,4.67,4.6,4.63,14996870,4.493824,23.99,24.4,23.870001,24.209999,5739644,24.209999,9.5,9.69,9.47,9.53,5745901,8.976154,14.6,14.6,14.6,14.6,0,14.6,51.799999,52.400002,51.5,51.849998,2622944,51.024723,22,22.07,21.73,21.879999,38004602,21.672934,4.66,4.72,4.63,4.7,8835297,4.59947,8.56,8.81,8.56,8.69,63244061,8.671627,6.57,6.6,6.4,6.41,69978648,6.41,8.72,8.76,8.52,8.66,29570570,8.583476,6.93,6.93,6.93,6.93,0,6.88529,5.72,5.85,5.6,5.64,58312548,5.624859,3.37,3.41,3.36,3.39,28140072,3.375551,5.32,5.4,5.31,5.33,57776458,5.073626,31.700001,32,31.59,31.84,25468159,31.437712,5.63,5.71,5.59,5.64,17349257,5.64,6.23077,6.34615,6.16923,6.24615,28035434,6.121226,8.51,8.66,8.42,8.59,11809640,8.59,5.28,5.45,5.24,5.29,80960232,5.120086,4.81,5.05,4.79,4.93,72827308,4.923614,7.96,8.49,7.96,8.44,15794183,8.379879,12.15,13.53,12.1,12.82,7189700,12.82
"2019-03-22",5.78,5.88,5.63,5.81,42998233,5.81,10.34,10.45,10.15,10.29,13117533,9.362623,11.8359,11.8359,11.3374,11.457,11577195,11.147769,4.62,4.64,4.49,4.56,14231608,4.425882,24.129999,24.57,23.82,24.440001,6051717,24.440001,9.54,9.64,9.41,9.61,4866776,9.051504,14.6,14.6,14.6,14.6,0,14.6,53.529999,54.380001,51.849998,52.139999,3983152,51.310108,21.889999,21.959999,21.469999,21.73,33434367,21.524353,4.7,4.7,4.6,4.67,6256382,4.570112,8.6,8.66,8.5,8.57,40406515,8.551881,6.4,6.44,6.14,6.33,44562883,6.33,8.65,8.9,8.44,8.83,30206020,8.751973,7.75,8.34,7.66,7.74,37260693,7.690064,5.6,5.63,5.48,5.57,35248803,5.555047,3.4,3.45,3.34,3.44,31016480,3.425338,5.32,5.32,5.19,5.27,48257753,5.016512,31.9,31.98,31.200001,31.559999,17802529,31.161249,5.63,5.65,5.43,5.59,22274120,5.59,6.23077,6.44615,6.16923,6.41538,36159082,6.287072,8.55,9.3,8.5,8.91,19397792,8.91,5.3,5.38,5.11,5.27,58894404,5.100728,4.94,4.96,4.75,4.85,39301885,4.843718,8.28,8.3,8.01,8.12,10738417,8.062159,12.64,13.26,12.35,13,5573449,13
"2019-03-25",5.67,6.06,5.63,5.91,52595271,5.91,10.14,10.6,10.02,10.3,10922644,9.371722,11.5568,12.3445,11.487,11.7063,15367389,11.390341,4.51,4.68,4.49,4.65,17669036,4.513235,24.450001,26.26,24.450001,25.5,15193132,25.5,9.42,9.55,9.33,9.34,6531689,8.797195,14.6,14.6,14.6,14.6,0,14.6,51.610001,53.880001,50.75,51.150002,4315230,50.335869,21.219999,21.85,21.17,21.450001,39509406,21.247004,4.64,4.74,4.58,4.69,6630791,4.589684,8.65,8.79,8.61,8.73,62059863,8.711543,6.17,6.32,6.11,6.14,36117142,6.14,8.9,9.4,8.75,8.86,55678601,8.781708,7.34,7.66,7.06,7.33,19664821,7.28271,5.53,5.88,5.49,5.76,63075040,5.744537,3.38,3.52,3.36,3.45,38002472,3.435295,5.15,5.22,5.08,5.08,63845348,4.835651,31.030001,31.49,30.91,31.26,17761732,30.86504,5.54,5.74,5.47,5.5,18604604,5.5,6.30769,6.37692,6.22308,6.23077,29650985,6.106154,8.9,9.8,8.8,9.8,28415483,9.8,5.31,5.79,5.27,5.52,110927370,5.342698,4.72,4.78,4.67,4.7,29853598,4.693912,8.01,8.34,7.9,8.09,6928401,8.032372,12.58,12.95,12.55,12.74,3215901,12.74
"2019-03-26",5.91,6.18,5.8,5.85,56066576,5.85,10.3,10.48,9.87,9.91,10757564,9.01687,11.8459,11.9157,11.2975,11.2975,8927911,10.992574,4.66,4.71,4.52,4.54,13026952,4.40647,25.549999,25.709999,24.74,24.75,8258695,24.75,9.34,9.41,9.22,9.35,6328432,8.806615,14.6,14.6,14.6,14.6,0,14.6,51.380001,51.950001,49.98,51.02,4227604,50.207935,21.5,21.610001,20.51,20.530001,49568192,20.335711,4.69,4.73,4.51,4.53,6401720,4.433106,8.73,8.98,8.71,8.86,99910474,8.841268,6.16,6.21,5.8,5.86,37008206,5.86,8.9,8.96,8.08,8.2,47296566,8.127541,7.53,8.06,7.43,7.81,36623892,7.759613,5.75,5.75,5.36,5.37,52556694,5.355584,3.45,3.48,3.3,3.32,29815595,3.305849,5.1,5.14,4.91,4.92,44111847,4.683348,31.379999,31.49,30.290001,30.43,18935065,30.045527,5.52,5.56,5.16,5.18,21332401,5.18,6.26923,6.27692,6.03846,6.05385,28296868,5.932773,10.78,10.78,9.75,10.07,53069328,10.07,5.52,5.52,5.12,5.14,64428227,4.974904,4.71,4.76,4.48,4.5,36507980,4.494171,8.11,8.19,7.67,7.77,8187785,7.714652,12.72,12.83,12.18,12.24,2779501,12.24
"2019-03-27",6.12,6.14,5.78,5.95,44183403,5.95,9.95,10.9,9.91,10.9,24710425,9.917646,11.4969,11.8659,11.2078,11.6365,9245730,11.322425,4.55,4.6,4.38,4.48,12384174,4.348235,25.049999,25.48,24.870001,25.059999,7277681,25.059999,9.4,9.4,9.17,9.26,4884384,8.721846,14.6,14.6,14.6,14.6,0,14.6,51.18,52.139999,50.439999,51.650002,3526010,50.827911,20.639999,20.799999,20.09,20.629999,34602258,20.434763,4.55,4.95,4.51,4.8,22080522,4.697331,8.77,8.9,8.65,8.79,48520934,8.771417,5.94,5.96,5.69,5.87,28733121,5.87,8.25,8.33,7.9,8.19,25018584,8.117629,7.5,8.59,7.27,8.59,40589735,8.534581,5.43,5.46,5.23,5.34,24067177,5.325665,3.35,3.36,3.22,3.3,16870900,3.285934,4.97,5.01,4.89,4.93,28388589,4.692866,30.48,30.65,29.92,30.4,14507135,30.015905,5.24,5.35,5.19,5.31,13870439,5.31,6.07692,6.1,5.97692,6.06154,15498507,5.940309,9.87,9.87,9.22,9.47,28924944,9.47,5.16,5.23,4.92,5,46735124,4.8394,4.53,4.56,4.32,4.37,39564518,4.364339,7.7,7.96,7.67,7.96,5180502,7.903299,12.35,12.5,12.06,12.47,1944100,12.47
"2019-03-28",5.92,5.92,5.55,5.59,35678348,5.59,10.6,10.6,10.02,10.05,19652937,9.144253,11.6365,12.2149,11.6365,11.826,9328553,11.50681,4.45,4.5,4.37,4.4,9358909,4.270588,25.1,25.5,24.809999,25.049999,6148063,25.049999,9.27,9.54,9.24,9.54,7928835,8.985573,14.6,14.6,14.6,14.6,0,14.6,51.66,55.18,51.639999,55.099998,7062919,54.222996,20.620001,21.43,20.5,20.75,48208869,20.553627,4.79,4.79,4.59,4.59,11850074,4.491823,8.72,8.72,8.51,8.61,37153756,8.591797,5.8,5.83,5.64,5.68,24039383,5.68,8.22,8.39,8.05,8.05,24719699,7.978866,8.4,8.4,7.73,7.88,39329593,7.829162,5.33,5.43,5.22,5.23,20670035,5.21596,3.28,3.54,3.26,3.42,47850641,3.405423,4.94,4.97,4.87,4.95,24279137,4.711905,30.530001,32.119999,30.530001,31.17,36350126,30.776176,5.31,5.34,5.15,5.16,12136509,5.16,6.02308,6.1,5.91538,5.93077,20021683,5.812154,9.49,9.8,9.04,9.07,23158930,9.07,4.98,5.07,4.89,4.9,28438991,4.742612,4.33,4.46,4.33,4.33,27023146,4.324391,7.9,7.97,7.8,7.85,3117400,7.794082,12.38,12.6,12.12,12.16,2452902,12.16
"2019-03-29",5.64,5.86,5.59,5.8,27851908,5.8,10.11,10.29,9.72,10.17,13179458,9.253437,11.816,12.3644,11.7661,12.3644,12304923,12.030678,4.4,4.52,4.36,4.51,12096958,4.377353,25.68,26.799999,25.68,26.440001,15428347,26.440001,9.57,9.65,9.44,9.64,8169372,9.079762,14.6,14.6,14.6,14.6,0,14.6,55.310001,55.549999,53.029999,55.34,5786657,54.459175,20.690001,21.290001,20.4,21.219999,46788653,21.019178,4.58,4.67,4.46,4.67,9062950,4.570112,8.4,8.57,8.34,8.55,50210484,8.531924,5.63,5.85,5.57,5.85,27071827,5.85,8.05,8.27,7.93,8.25,23821012,8.177099,7.59,7.8,7.26,7.77,19528800,7.719871,5.23,5.38,5.1,5.35,24283129,5.335638,3.42,3.63,3.39,3.59,82911462,3.574698,4.95,5.14,4.93,5.13,48420279,4.883246,31,31.540001,30.23,31.51,32750446,31.111881,5.19,5.39,5.06,5.39,15832714,5.39,5.93077,6.10769,5.88461,6.10769,19959262,5.985536,9.33,9.44,9.08,9.38,18476476,9.38,4.9,5.07,4.84,5.06,30834581,4.897473,4.34,4.48,4.27,4.47,28508034,4.46421,7.91,8.04,7.8,8.02,4204301,7.962872,12.16,12.39,11.76,12.32,3060500,12.32
"2019-04-01",5.92,6.04,5.82,6.02,44574510,6.02,10.16,10.55,10.12,10.48,12175101,9.535499,12.5938,13.0425,12.3644,12.5639,17040037,12.224793,4.59,4.68,4.55,4.65,21138757,4.513235,27.08,28.99,26.66,28.99,19641759,28.99,9.64,10.14,9.58,10,15428153,9.418839,14.6,14.6,14.6,14.6,0,14.6,55.52,59.400002,55.52,57.650002,5777187,56.73241,21.32,21.940001,21.32,21.889999,60774269,21.682838,4.67,4.8,4.66,4.78,11819536,4.677759,8.52,8.74,8.51,8.71,58212232,8.691586,5.97,6.22,5.92,6.15,41926720,6.15,8.2,8.47,8.18,8.42,26678518,8.345596,7.6,7.92,7.58,7.84,20481180,7.78942,5.38,5.56,5.37,5.53,30599554,5.515154,3.65,3.68,3.56,3.62,48610803,3.60457,5.2,5.55,5.15,5.5,114083794,5.235449,31.709999,32.450001,31.51,32.450001,40183911,32.040005,5.42,5.62,5.42,5.54,14587950,5.54,6.15385,6.33846,6.13846,6.28462,45102249,6.158927,9.38,9.38,9.38,9.38,0,9.38,5.1,5.29,5.09,5.23,45372875,5.062013,4.5,4.66,4.5,4.66,36226588,4.653964,8.06,8.16,7.95,8.12,6830810,8.062159,12.45,12.68,12.12,12.68,2520801,12.68
"2019-04-02",6.02,6.26,5.91,6.1,55002864,6.1,10.47,10.75,10.4,10.6,12146719,9.644685,12.4941,12.8032,12.3146,12.3744,12475672,12.040408,4.74,4.78,4.64,4.66,17464082,4.522941,28.99,29.809999,28.27,28.57,20104515,28.57,10.05,10.07,9.85,9.88,9050826,9.305814,14.6,14.6,14.6,14.6,0,14.6,57.75,60.990002,56.990002,58.630001,5788695,57.696812,22.01,22.120001,21.629999,21.700001,51602382,21.494638,4.79,4.95,4.75,4.9,18621093,4.795192,8.68,8.82,8.66,8.77,61891681,8.751459,6.18,6.33,6.08,6.29,53541302,6.29,8.29,8.61,8.29,8.41,25589007,8.335685,7.81,7.92,7.63,7.66,16917310,7.61058,5.59,5.95,5.55,5.71,64420759,5.694671,3.63,3.63,3.53,3.57,39697536,3.554784,5.5,5.62,5.36,5.51,99308583,5.244968,32.59,32.75,32.049999,32.279999,32641134,31.87215,5.61,5.64,5.51,5.53,16698479,5.53,6.34615,6.4,6.25385,6.32308,36741737,6.196618,10.94,11.35,10.45,10.75,46487343,10.75,5.33,5.46,5.24,5.41,58318037,5.236231,4.67,5.05,4.59,4.85,76932993,4.843718,8.13,8.14,7.98,7.99,5244720,7.933084,12.68,12.88,12.6,12.63,2568301,12.63
"2019-04-03",6,6.15,5.95,6.1,33864092,6.1,10.56,10.85,10.45,10.82,10133470,9.844857,12.2348,12.3445,11.9755,12.2946,10625245,11.962762,4.63,4.7,4.61,4.69,13556661,4.552059,28.1,28.82,27.799999,28.370001,11942155,28.370001,9.9,10.03,9.82,10,5490640,9.418839,14.6,14.6,14.6,14.6,0,14.6,57.880001,60.299999,57.459999,59.950001,2752211,58.9958,21.629999,21.860001,21.389999,21.709999,51203040,21.504541,4.88,4.93,4.81,4.92,10570475,4.814764,8.72,8.77,8.69,8.76,40045186,8.74148,6.22,6.27,6.17,6.25,32762315,6.25,8.36,8.54,8.28,8.46,24528904,8.385243,7.59,7.65,7.41,7.58,14014389,7.531097,5.71,5.88,5.65,5.77,51766981,5.75451,3.55,3.61,3.53,3.6,25987260,3.584656,5.44,5.53,5.4,5.51,56245443,5.244968,31.99,32.169998,31.700001,32.130001,21274277,31.724049,5.52,5.59,5.46,5.58,16471790,5.58,6.32308,6.49231,6.27692,6.45385,46273821,6.324772,10.4,11,10.38,10.76,26876747,10.76,5.36,5.47,5.31,5.44,35265414,5.265268,4.79,4.85,4.7,4.8,47356337,4.793783,8.02,8.04,7.8,7.91,4349551,7.853654,12.64,12.8,12.53,12.71,1950201,12.71
"2019-04-04",6.1,6.45,6.08,6.35,66604993,6.35,10.85,11.32,10.74,11.12,12335348,10.11782,12.2946,12.3445,12.0354,12.0852,7671419,11.759014,4.72,4.76,4.66,4.67,18822980,4.532647,28.299999,28.75,27.91,28.200001,11887206,28.200001,10.03,10.39,10,10.1,10911109,9.513028,14.6,14.6,14.6,14.6,0,14.6,65.949997,65.949997,63.049999,65.339996,12847613,64.300003,21.85,22.059999,21.700001,21.780001,55263928,21.573881,4.92,4.95,4.83,4.88,9604668,4.77562,8.75,8.9,8.73,8.84,58950374,8.821311,6.3,6.43,6.2,6.4,58443325,6.4,8.47,8.53,8.31,8.38,20342034,8.30595,7.6,7.7,7.45,7.53,10031883,7.48142,5.78,6.17,5.74,6,89914804,5.983892,3.62,3.66,3.57,3.61,28157314,3.594613,5.66,5.7,5.47,5.52,79774399,5.254487,32.130001,32.279999,31.549999,31.690001,25890006,31.289608,5.59,5.67,5.51,5.57,12943254,5.57,6.54615,6.59231,6.44615,6.53846,40058705,6.40769,11,11.2,10.48,10.77,22071602,10.77,5.61,5.61,5.33,5.37,41688009,5.197516,4.82,4.96,4.79,4.85,55191381,4.843718,8.01,8.23,7.79,8.18,10746140,8.121732,12.71,13.12,12.63,12.85,3197656,12.85
"2019-04-08",6.34,6.4,6.01,6.24,49122237,6.24,11.19,11.28,10.83,11.26,12439358,10.245203,12.1351,12.2348,11.467,11.7063,10269840,11.390341,4.7,4.79,4.64,4.79,25945914,4.649117,29.99,30,27.51,27.82,13092740,27.82,10.11,10.19,9.76,9.99,9402957,9.40942,14.6,14.6,14.6,14.6,0,14.6,65.339996,65.339996,65.339996,65.339996,0,64.300003,21.860001,22.030001,21.07,21.290001,54152245,21.088518,4.89,5.12,4.89,5.09,21942121,4.981128,8.83,8.97,8.68,8.8,55699099,8.781395,6.43,6.55,6.17,6.29,58203565,6.29,8.4,8.52,8.32,8.4,22258211,8.325773,7.55,7.74,7.35,7.67,14742368,7.620516,5.96,6.1,5.76,5.86,56816817,5.844268,3.65,3.65,3.52,3.61,30421521,3.594613,5.59,5.74,5.5,5.63,105277194,5.359197,31.889999,31.959999,30.780001,31.1,24125325,30.707062,5.58,5.72,5.43,5.48,22422658,5.48,6.98461,7.07692,6.68462,6.73077,72899836,6.596154,10.87,11.45,10.38,11.45,22630390,11.45,5.37,5.43,5.18,5.25,37297778,5.08137,4.83,4.87,4.61,4.66,51449955,4.653964,8.14,8.21,7.89,7.97,5524865,7.913227,12.85,12.93,12.32,12.55,2507528,12.55
"2019-04-09",6.23,6.24,6.03,6.12,31634901,6.12,11.11,11.54,10.99,11.54,10098896,10.499968,11.7462,12.1351,11.7462,11.8758,7253843,11.555266,4.79,5.05,4.79,4.92,30540927,4.775294,27.9,28.280001,26.879999,27.15,10813680,27.15,9.97,10.01,9.78,9.89,6437068,9.315232,14.6,14.6,14.6,14.6,0,14.6,68,69.5,64.68,69,14206197,67.901756,21.23,21.75,21.120001,21.49,44443998,21.286625,5.12,5.32,5,5.19,22067638,5.078989,8.8,8.85,8.67,8.73,40988950,8.711543,6.28,6.28,6.12,6.2,30322307,6.2,8.39,8.44,8.23,8.3,18809947,8.226657,7.65,7.66,7.5,7.6,8749090,7.550968,5.83,6.13,5.79,6.07,68542131,6.053705,3.59,3.67,3.57,3.64,30240689,3.624485,5.56,5.56,5.41,5.47,59484916,5.206892,31.01,31.92,31.01,31.690001,21459910,31.289608,5.51,5.72,5.47,5.65,28260828,5.65,6.65385,6.7,6.52308,6.6,36944451,6.467999,11.7,11.7,10.68,10.72,22675912,10.72,5.22,5.3,5.21,5.3,19125733,5.129765,4.63,4.7,4.61,4.67,24108720,4.663951,7.99,8.1,7.81,8.08,3996403,8.022444,12.66,13.2,12.44,12.85,2588928,12.85
"2019-04-10",6,6.15,5.92,6.03,39495373,6.03,11.3,12.36,11.29,11.89,17257344,10.818425,11.7661,11.9456,11.6465,11.8958,5134864,11.574726,4.91,4.94,4.8,4.89,20623980,4.746176,27.4,27.41,26.700001,27,7418640,27,9.9,10.05,9.76,9.93,5812933,9.352907,14.6,14.6,14.6,14.6,0,14.6,66,67.769997,64.279999,65.150002,7866151,64.113037,21.450001,23.299999,21.32,22.780001,142207895,22.564417,5.11,5.28,5.06,5.11,17937527,5.0007,8.76,8.92,8.68,8.91,77828127,8.891163,6.22,6.34,6.07,6.27,34429083,6.27,8.24,8.25,8,8.1,19774514,8.028424,7.52,7.56,7.4,7.48,7372102,7.431742,5.99,6.03,5.89,5.9,38468085,5.884161,3.6,3.65,3.56,3.62,18831870,3.60457,5.45,5.45,5.34,5.41,43839654,5.149778,31.58,32.299999,31.120001,32.029999,28357643,31.625309,5.6,5.6,5.42,5.46,22601369,5.46,6.52308,6.59231,6.38461,6.49231,32797389,6.362463,10.48,10.66,10.33,10.46,11702129,10.46,5.25,5.3,5.2,5.26,17625133,5.091049,4.66,4.66,4.54,4.62,29585009,4.614016,8.15,8.16,7.91,7.99,2804207,7.933084,12.81,13.08,12.58,13,2848412,13
"2019-04-11",6.05,6.1,5.88,5.91,33511997,5.91,11.88,11.88,11.11,11.11,16244156,10.108721,11.8559,12.175,11.7661,11.8858,7161758,11.564997,4.89,4.92,4.65,4.69,19323373,4.552059,27.139999,27.299999,26.719999,26.73,5743426,26.73,9.9,10.26,9.86,10.16,10361590,9.569541,14.6,14.6,14.6,14.6,0,14.6,64.290001,65,62,62.27,4991789,61.278873,22.76,22.76,21.76,21.809999,83996180,21.603596,5.14,5.2,4.98,5,12858612,4.893053,8.88,8.89,8.64,8.66,59197609,8.641691,6.3,6.32,5.99,6.01,33328503,6.01,8.08,8.15,8,8.01,11463671,7.93922,7.48,7.53,7.23,7.23,8132060,7.183355,5.88,6.08,5.84,5.87,39204528,5.854241,3.62,3.63,3.48,3.49,24840325,3.475125,5.4,5.49,5.27,5.27,47567040,5.016512,32.490002,32.630001,31.09,31.110001,30994846,30.716936,5.54,5.69,5.44,5.47,27108103,5.47,6.50769,6.66154,6.43077,6.46154,27502634,6.332309,10.45,10.75,10.22,10.32,11756976,10.32,5.27,5.28,5.11,5.12,18864530,4.955546,4.61,4.75,4.58,4.62,34309436,4.614016,7.91,8.05,7.86,7.91,2928400,7.853654,12.98,13.73,12.85,13.2,6044463,13.2
