"","X","X600478.SS.Open","X600478.SS.High","X600478.SS.Low","X600478.SS.Close","X600478.SS.Volume","X600478.SS.Adjusted","X600478.SS.Close.1","X600479.SS.Open","X600479.SS.High","X600479.SS.Low","X600479.SS.Close","X600479.SS.Volume","X600479.SS.Adjusted","X600479.SS.Close.1","X600480.SS.Open","X600480.SS.High","X600480.SS.Low","X600480.SS.Close","X600480.SS.Volume","X600480.SS.Adjusted","X600480.SS.Close.1","X600481.SS.Open","X600481.SS.High","X600481.SS.Low","X600481.SS.Close","X600481.SS.Volume","X600481.SS.Adjusted","X600481.SS.Close.1","X600482.SS.Open","X600482.SS.High","X600482.SS.Low","X600482.SS.Close","X600482.SS.Volume","X600482.SS.Adjusted","X600482.SS.Close.1","X600483.SS.Open","X600483.SS.High","X600483.SS.Low","X600483.SS.Close","X600483.SS.Volume","X600483.SS.Adjusted","X600483.SS.Close.1","X600485.SS.Open","X600485.SS.High","X600485.SS.Low","X600485.SS.Close","X600485.SS.Volume","X600485.SS.Adjusted","X600485.SS.Close.1","X600486.SS.Open","X600486.SS.High","X600486.SS.Low","X600486.SS.Close","X600486.SS.Volume","X600486.SS.Adjusted","X600486.SS.Close.1","X600487.SS.Open","X600487.SS.High","X600487.SS.Low","X600487.SS.Close","X600487.SS.Volume","X600487.SS.Adjusted","X600487.SS.Close.1","X600488.SS.Open","X600488.SS.High","X600488.SS.Low","X600488.SS.Close","X600488.SS.Volume","X600488.SS.Adjusted","X600488.SS.Close.1","X600489.SS.Open","X600489.SS.High","X600489.SS.Low","X600489.SS.Close","X600489.SS.Volume","X600489.SS.Adjusted","X600489.SS.Close.1","X600490.SS.Open","X600490.SS.High","X600490.SS.Low","X600490.SS.Close","X600490.SS.Volume","X600490.SS.Adjusted","X600490.SS.Close.1","X600491.SS.Open","X600491.SS.High","X600491.SS.Low","X600491.SS.Close","X600491.SS.Volume","X600491.SS.Adjusted","X600491.SS.Close.1","X600493.SS.Open","X600493.SS.High","X600493.SS.Low","X600493.SS.Close","X600493.SS.Volume","X600493.SS.Adjusted","X600493.SS.Close.1","X600495.SS.Open","X600495.SS.High","X600495.SS.Low","X600495.SS.Close","X600495.SS.Volume","X600495.SS.Adjusted","X600495.SS.Close.1","X600496.SS.Open","X600496.SS.High","X600496.SS.Low","X600496.SS.Close","X600496.SS.Volume","X600496.SS.Adjusted","X600496.SS.Close.1","X600497.SS.Open","X600497.SS.High","X600497.SS.Low","X600497.SS.Close","X600497.SS.Volume","X600497.SS.Adjusted","X600497.SS.Close.1","X600498.SS.Open","X600498.SS.High","X600498.SS.Low","X600498.SS.Close","X600498.SS.Volume","X600498.SS.Adjusted","X600498.SS.Close.1","X600500.SS.Open","X600500.SS.High","X600500.SS.Low","X600500.SS.Close","X600500.SS.Volume","X600500.SS.Adjusted","X600499.SS.Open","X600499.SS.High","X600499.SS.Low","X600499.SS.Close","X600499.SS.Volume","X600499.SS.Adjusted","X600499.SS.Close.1","X600500.SS.Close.1","X600501.SS.Open","X600501.SS.High","X600501.SS.Low","X600501.SS.Close","X600501.SS.Volume","X600501.SS.Adjusted","X600501.SS.Close.1","X600502.SS.Open","X600502.SS.High","X600502.SS.Low","X600502.SS.Close","X600502.SS.Volume","X600502.SS.Adjusted","X600502.SS.Close.1","X600503.SS.Open","X600503.SS.High","X600503.SS.Low","X600503.SS.Close","X600503.SS.Volume","X600503.SS.Adjusted","X600503.SS.Close.1","X600505.SS.Open","X600505.SS.High","X600505.SS.Low","X600505.SS.Close","X600505.SS.Volume","X600505.SS.Adjusted","X600505.SS.Close.1","X600506.SS.Open","X600506.SS.High","X600506.SS.Low","X600506.SS.Close","X600506.SS.Volume","X600506.SS.Adjusted","X600506.SS.Close.1"
"11",2020-04-21,3.85,3.88,3.78,3.81,9837855,3.81,-0.169456980263691,9.2,9.21,9.05,9.17,7677600,8.699743,0.0170616233932287,10.05,10.16,9.81,9.82,7787938,9.82,-0.0788437006097072,2.98,2.99,2.96,2.98,3536099,2.98,-0.0542558512290071,16.700001,16.879999,16.58,16.73,3299822,16.73,-0.0236121486471667,7.96,7.98,7.88,7.91,3914301,7.645628,-0.0879268710932016,1.39,1.39,1.39,1.39,0,1.39,-0.0324266607258391,75.050003,75.470001,73.650002,74.529999,2125895,74.529999,0.0386141925840147,17.1,17.879999,16.98,17.75,73132087,17.75,0.0248683074560249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56,3.57,3.5,3.53,10589395,3.53,-0.126219430360582,9.13,9.24,8.99,9.16,28578888,9.16,0.144154490989667,5.09,5.11,5.06,5.08,2594300,5.08,-0.0502991747472015,NA,NA,NA,NA,NA,NA,NA,3.74,3.79,3.7,3.79,25968343,3.79,-0.0132734871370205,NA,NA,NA,NA,NA,NA,NA,32.700001,32.700001,31.65,32.310001,26747501,32.310001,0.00897050278093836,5.17,5.18,5.04,5.05,16505142,5.05,4.3,4.31,4.17,4.2,6729172,4.2,-0.21914042323136,-0.192000424221818,9.02,9.27,8.94,9.23,15044780,9.23,0.083584387013231,4.03,4.2,3.98,4.19,41659099,4.19,-0.00127152118095919,3.1,3.1,3.05,3.08,13125607,3.08,-0.100904310095706,10.73,11.8,10.73,11.03,19142346,11.03,0.212257908516365,8.78,8.78,8.58,8.7,3641200,8.7,0.00858657842465893
"12",2020-04-22,3.8,3.92,3.75,3.89,10594196,3.89,-0.148459604935607,9.12,9.21,9.06,9.2,6127078,8.728205,0.0203331610159113,9.8,10.02,9.66,9.83,10320506,9.83,-0.0778253706708071,2.95,2.98,2.94,2.97,2805483,2.97,-0.0576115559269936,16.700001,17.219999,16.57,16.99,5940751,16.99,-0.00807120423592955,7.92,7.95,7.82,7.93,2978036,7.664959,-0.0853984260868806,1.39,1.39,1.39,1.39,0,1.39,-0.0324266607258391,74.989998,77.220001,73.650002,74.07,3966495,74.07,0.0324421946479888,17.49,17.84,17.43,17.639999,40376093,17.639999,0.0186710680194051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53,3.56,3.5,3.55,7809757,3.55,-0.120553707980978,9.16,9.24,9.07,9.15,18945869,9.15,0.143062787932898,5.06,5.14,5.05,5.14,2619108,5.14,-0.0384881511251542,NA,NA,NA,NA,NA,NA,NA,3.77,3.82,3.72,3.78,23025870,3.78,-0.0159120095644611,NA,NA,NA,NA,NA,NA,NA,31.969999,32.860001,31.82,32.650002,23333697,32.650002,0.0194935912822356,5.03,5.1,5,5.08,9728908,5.08,4.21,4.27,4.18,4.26,5909200,4.26,-0.204854708945646,-0.186059830162412,9.06,9.15,8.9,9.12,10720775,9.12,0.0716667272082472,4.18,4.31,4.14,4.23,44073035,4.23,0.00827501819851573,3.08,3.26,3.07,3.19,45542320,3.19,-0.0651900243814202,10.66,11.3,10.66,11.17,11715359,11.17,0.224950564908024,8.68,9.34,8.58,9.17,7771449,9.17,0.0626095669304062
"13",2020-04-23,3.91,3.91,3.83,3.88,8296316,3.88,-0.15103029902301,9.2,9.38,9.18,9.22,7791758,8.74718,0.0225070740593897,9.96,10.43,9.83,10.38,14877310,10.38,-0.0218742007827094,2.98,2.99,2.95,2.96,3160761,2.96,-0.0609785592939971,17.01,17.629999,16.879999,17.450001,10117755,17.450001,0.0190036044750771,7.9,7.9,7.81,7.84,4738988,7.577968,-0.0967477325181543,1.39,1.39,1.39,1.39,0,1.39,-0.0324266607258391,74.370003,76.68,74.370003,75.169998,3436622,75.169998,0.0472929844414277,17.639999,17.690001,17.08,17.129999,40663764,17.129999,-0.0102404982454228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58,3.61,3.54,3.55,10589325,3.55,-0.120553707980978,9.05,9.11,8.93,9.07,61889047,9.07,0.134319618533991,5.14,5.17,5.1,5.12,2155308,5.12,-0.0423792017088117,NA,NA,NA,NA,NA,NA,NA,3.78,3.8,3.71,3.72,22942768,3.72,-0.031785025437477,NA,NA,NA,NA,NA,NA,NA,32.700001,32.779999,31.790001,31.83,21122618,31.83,-0.00562132295268547,5.08,5.26,5.05,5.19,17899859,5.19,4.27,4.28,4.21,4.23,5125504,4.23,-0.211896962466773,-0.164406286855325,9.07,9.4,9.07,9.33,17124615,9.33,0.0946930429977209,4.24,4.26,4.06,4.07,40873474,4.07,-0.0295500409031392,3.17,3.22,3.15,3.2,23143182,3.2,-0.0620552281431755,11.09,11.34,11.05,11.13,7318274,11.13,0.221369544317156,9.17,9.37,9.08,9.24,7239754,9.24,0.0702431547166659
"14",2020-04-24,3.88,3.97,3.83,3.85,13430484,3.85,-0.158762257785897,9.21,9.21,9.04,9.08,6146597,8.614359,0.00732269228064775,10.39,10.48,10.07,10.2,9855936,10.2,-0.0392152412451373,2.96,2.98,2.92,2.93,3239240,2.93,-0.0711136944291322,17.4,17.4,16.959999,17.190001,6200989,17.190001,0.00410389186187998,7.85,7.85,7.75,7.77,5055364,7.510307,-0.105676303946726,1.39,1.39,1.39,1.39,0,1.39,-0.0324266607258391,75.5,76.379997,74.480003,75.25,2538132,75.25,0.0483572654328944,17.129999,17.43,16.68,16.74,33012183,16.74,-0.0330075165038596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57,3.57,3.48,3.51,11483208,3.51,-0.131821313614781,9.16,9.43,9.05,9.35,30245793,9.35,0.165190621841599,5.13,5.13,5,5.02,2326400,5.02,-0.0619104517088118,NA,NA,NA,NA,NA,NA,NA,3.7,3.72,3.6,3.62,25751580,3.62,-0.0586667458675845,NA,NA,NA,NA,NA,NA,NA,32.139999,32.369999,30.950001,31.01,20980037,31.01,-0.0313831828333011,5.16,5.2,5.05,5.05,12085996,5.05,4.17,4.26,4.16,4.16,5570846,4.16,-0.228445425823747,-0.191381238685769,9.25,9.32,8.78,8.99,15251655,8.99,0.0582514567169063,4.08,4.09,3.96,3.97,22908860,3.97,-0.0541200654731637,3.23,3.24,3.12,3.14,19494800,3.14,-0.0808052281431756,11.11,11.45,11,11.07,9502726,11.07,0.215978708737641,9.17,9.18,8.66,8.68,5237094,8.68,0.0096370941106052
"15",2020-04-27,3.88,3.88,3.77,3.78,8124239,3.78,-0.176944075967715,9.08,9.12,8.94,9.09,5528815,8.623846,0.00842401386655078,10.2,10.37,10.04,10.19,7205210,10.19,-0.0401956334020001,2.94,3.22,2.9,3.08,16029988,3.08,-0.0199191551799855,17.16,17.24,16.91,16.98,3523953,16.98,-0.00811257048736591,7.8,7.87,7.76,7.77,3050397,7.510307,-0.105676303946726,1.39,1.39,1.39,1.39,0,1.39,-0.0324266607258391,74.959999,77.480003,74.959999,76.699997,2385724,76.699997,0.067626328555818,16.700001,17.02,16.629999,16.67,23658842,16.67,-0.0371891174596539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49,3.52,3.47,3.52,8012648,3.52,-0.128972310765778,9.47,9.55,9.18,9.39,22117419,9.39,0.169468696707909,5.01,5.09,4.98,5.05,1688700,5.05,-0.0559343560912819,NA,NA,NA,NA,NA,NA,NA,3.62,3.63,3.5,3.53,22592362,3.53,-0.0835286243206232,NA,NA,NA,NA,NA,NA,NA,31.299999,32.66,31.049999,32.18,32502199,32.18,0.00634658175876601,5.07,5.14,5.04,5.07,8643546,5.07,4.17,4.2,4.01,4.02,10867300,4.02,-0.262099271977593,-0.187420842646165,8.92,8.92,8.49,8.5,12078726,8.5,0.00374645115517103,3.97,4.01,3.96,3.98,12482775,3.98,-0.0516011737855064,3.15,3.2,3.12,3.16,14988000,3.16,-0.0744358013915832,11.04,11.16,10.8,10.92,6504996,10.92,0.202428573236286,8.74,8.88,8.65,8.78,4421048,8.78,0.021157831437794
"16",2020-04-28,3.81,3.84,3.63,3.66,8996715,3.66,-0.208690107713747,9.02,9.08,8.65,8.74,9392852,8.291795,-0.0300798365184877,10.21,10.77,9.81,9.96,18105024,9.96,-0.0627667815864945,3.04,3.15,2.98,3.04,12148251,3.04,-0.0329061681669985,16.940001,17.07,15.82,16.360001,4895766,16.360001,-0.0446260569420185,7.75,7.8,7.38,7.4,5948177,7.152674,-0.153295351565773,1.39,1.39,1.39,1.39,0,1.39,-0.0324266607258391,76.949997,77,72.5,75.660004,4348179,75.660004,0.0540670972562393,16.67,16.700001,15.6,16.09,44117781,16.09,-0.0719821588513757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.51,3.51,3.36,3.38,13551860,3.38,-0.168745038038505,9.49,9.59,9.2,9.34,44926645,9.34,0.164143883076386,5.07,5.14,4.81,4.9,2409224,4.9,-0.0856373263883116,NA,NA,NA,NA,NA,NA,NA,3.54,3.55,3.25,3.35,44789794,3.35,-0.134520125737054,NA,NA,NA,NA,NA,NA,NA,32.099998,32.099998,30.200001,31.15,30173205,31.15,-0.0256608762897114,5.07,5.08,4.85,4.95,14021857,4.95,4.02,4.05,3.83,3.92,11049680,3.92,-0.28697489386814,-0.211089481699419,8.58,8.58,8.01,8.23,8620165,8.23,-0.0280182547271819,3.98,3.99,3.71,3.83,19723956,3.83,-0.0892896159965617,3.15,3.21,3.08,3.16,21971642,3.16,-0.0744358013915832,11.01,11.01,9.85,10,14206544,10,0.118179488987201,8.65,8.65,8.11,8.43,5267275,8.43,-0.0187054943025249
"17",2020-04-29,3.67,3.75,3.67,3.7,5652307,3.7,-0.197761145965113,8.72,8.76,8.58,8.62,8462600,8.177949,-0.0438098136351925,9.65,9.99,9.61,9.65,9235834,9.65,-0.0938912795784624,2.98,3.07,2.97,3.02,5970422,3.02,-0.0394851155354196,16,16.299999,15.8,16.09,4228426,16.09,-0.0611297845395902,7.38,7.59,7.3,7.53,3681488,7.278329,-0.135727783998206,1.39,1.39,1.39,1.39,0,1.39,-0.0324266607258391,75.849998,78.300003,75.730003,76.199997,2390559,76.199997,0.0612041970639526,16.07,16.290001,15.95,16.1,20767549,16.1,-0.0713606548115994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38,3.41,3.36,3.39,6226342,3.39,-0.165786458156848,9.3,9.36,8.75,9.07,32673941,9.07,0.13523596016418,4.79,4.91,4.79,4.84,2665028,4.84,-0.0978822243474954,NA,NA,NA,NA,NA,NA,NA,3.37,3.39,3.32,3.35,21731586,3.35,-0.134520125737054,NA,NA,NA,NA,NA,NA,NA,30.959999,31.68,30.08,30.43,30106058,30.43,-0.0487748409767097,4.92,4.99,4.91,4.92,6511704,4.92,3.99,4.01,3.91,3.95,6070858,3.95,-0.27932183264365,-0.217150087760025,8.14,8.35,8.14,8.27,4805417,8.27,-0.0231579874124797,3.78,3.87,3.78,3.81,8533832,3.81,-0.0945115481114442,3.14,3.19,3.13,3.16,13880200,3.16,-0.0744358013915832,10.03,10.15,9.45,9.61,9136200,9.61,0.0791794889872014,8.35,8.56,8.15,8.21,3146794,8.21,-0.0448027659513979
"18",2020-04-30,3.71,3.88,3.71,3.85,13085564,3.85,-0.157220605424572,8.64,8.72,8.63,8.71,5645880,8.263333,-0.033368978368371,9.75,10.54,9.75,10.32,16232966,10.32,-0.024461227764991,2.99,3.03,2.99,3.03,6295804,3.03,-0.036173857257274,16.190001,16.51,16.190001,16.25,3960964,16.25,-0.05118571990317,7.56,7.64,7.54,7.58,2138100,7.326658,-0.129087677756506,1.39,1.39,1.39,1.39,0,1.39,-0.0324266607258391,77.089996,77.5,74.300003,75.300003,3404754,75.300003,0.0493932517170651,16.09,16.780001,16,16.620001,40158816,16.620001,-0.0390624560538356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39,3.46,3.35,3.45,15988065,3.45,-0.148087343112601,9.12,9.61,9.11,9.48,23620126,9.48,0.180439929293177,4.88,5,4.83,5,2146200,5,-0.0648243731078259,NA,NA,NA,NA,NA,NA,NA,3.4,3.5,3.38,3.48,33983533,3.48,-0.0957141555877999,NA,NA,NA,NA,NA,NA,NA,30.540001,32.189999,30.540001,31.799999,48656408,31.799999,-0.00375351333950946,4.92,5.01,4.92,4.96,9481619,4.96,4.01,4.13,3.94,4.09,8069849,4.09,-0.243878794668967,-0.209020006459212,8.3,8.48,8.27,8.45,6294526,8.45,-0.00139257024198391,3.84,3.88,3.8,3.88,9059605,3.88,-0.0761388446993707,3.27,3.33,3.23,3.23,33245500,3.23,-0.0522839026574061,9.79,10.41,9.79,10.12,8236870,10.12,0.132249208029865,8.3,8.39,8.2,8.36,2524500,8.36,-0.0265323640025552
"19",2020-05-06,3.84,3.97,3.82,3.97,20162641,3.97,-0.126051774255741,NA,NA,NA,NA,NA,NA,NA,10.2,10.32,9.79,10.21,18439446,10.21,-0.0351201424936731,NA,NA,NA,NA,NA,NA,NA,16.18,16.42,16.09,16.35,3727857,16.35,-0.0450318737493238,7.52,7.62,7.5,7.61,3001162,7.355655,-0.125129894115345,1.39,1.39,1.39,1.39,0,1.39,-0.0324266607258391,74.540001,77.199997,72.68,77.029999,4022377,77.029999,0.0723679652771695,16.4,17.25,16.4,17.25,43376639,17.25,-0.00115638131894225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,3.51,3.38,3.49,9526911,3.49,-0.13649314021405,9.65,9.68,9.3,9.38,21194561,9.38,0.169891406086426,4.92,5.1,4.92,5.01,1715636,5.01,-0.0628243731078258,NA,NA,NA,NA,NA,NA,NA,3.49,3.65,3.48,3.53,38883576,3.53,-0.0813463394958459,NA,NA,NA,NA,NA,NA,NA,31.450001,33.139999,31.299999,32.900002,42675673,32.900002,0.0308377770564432,4.94,4.96,4.88,4.93,15821129,4.93,4.11,4.26,4.03,4.25,12719988,4.25,-0.204758990267989,-0.215068393555987,8.3,8.64,8.26,8.59,6731609,8.59,0.0151754770952943,3.83,3.95,3.83,3.95,11860187,3.95,-0.0580976075859685,3.21,3.37,3.21,3.31,35514599,3.31,-0.0275161007998209,9.99,10.26,9.95,10.23,5236795,10.23,0.143118773247257,8.29,8.67,8.25,8.63,3361100,8.63,0.00576428671514839
"20",2020-05-07,3.97,4.08,3.89,3.93,21631743,3.93,-0.136127341006371,NA,NA,NA,NA,NA,NA,NA,10.07,10.13,9.96,10.04,6095469,10.04,-0.0517704852948486,NA,NA,NA,NA,NA,NA,NA,16.35,16.389999,16.15,16.209999,3234782,16.209999,-0.0535946260429019,7.59,7.76,7.59,7.73,3523630,7.471644,-0.109361168753978,1.39,1.39,1.39,1.39,0,1.39,-0.0324266607258391,77.199997,78.769997,76.610001,78.269997,3154696,78.269997,0.0884655638244575,17.52,17.85,17.15,17.18,53654608,17.18,-0.00521435233343504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,3.5,3.41,3.42,12992576,3.42,-0.156550446804308,9.38,9.53,9.27,9.48,14099616,9.48,0.180552386896661,5,5.05,4.99,5.04,1734822,5.04,-0.0568363491557299,NA,NA,NA,NA,NA,NA,NA,3.54,3.57,3.44,3.52,34193500,3.52,-0.0841792006856475,NA,NA,NA,NA,NA,NA,NA,33.869999,34.48,32.889999,33.16,47799076,33.16,0.0387404513480738,4.93,5.01,4.91,4.95,12428059,4.95,4.3,4.3,4.07,4.22,20810755,4.22,-0.211817813797401,-0.211011598424141,8.58,8.62,8.51,8.56,4437283,8.56,0.0116830440335948,3.95,4,3.92,3.95,10690108,3.95,-0.0580976075859685,3.3,3.37,3.27,3.36,32220661,3.36,-0.0124103606185521,10.26,10.36,9.96,10.01,5379600,10.01,0.121613396903171,8.62,8.95,8.46,8.71,4029601,8.71,0.0150342751276629
"21",2020-05-08,3.96,4,3.9,3.93,11636399,3.93,-0.136127341006371,NA,NA,NA,NA,NA,NA,NA,10.1,10.6,10,10.55,12753626,10.55,-0.000973672545844462,NA,NA,NA,NA,NA,NA,NA,16.219999,16.530001,16.209999,16.33,3091188,16.33,-0.0461917261414275,7.73,7.76,7.68,7.7,1956108,7.442647,-0.113242151936385,1.39,1.39,1.39,1.39,0,1.39,-0.0324266607258391,78.790001,81.660004,78.309998,80.599998,3084293,80.599998,0.118234326943229,17.25,17.540001,17.200001,17.299999,44309314,17.299999,0.00177045558274658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44,3.49,3.42,3.48,13803361,3.48,-0.139006587155185,9.48,9.52,9.36,9.39,13837134,9.39,0.171058716010585,5.09,5.12,5.02,5.07,2056723,5.07,-0.050883968203349,NA,NA,NA,NA,NA,NA,NA,3.52,3.54,3.47,3.48,32412975,3.48,-0.0955428370492839,NA,NA,NA,NA,NA,NA,NA,33.84,35.720001,33.220001,34.889999,69626136,34.889999,0.0909117119029594,4.97,5.02,4.95,5.01,9525197,5.01,4.2,4.26,4.12,4.21,11554482,4.21,-0.214187482043846,-0.198890386302929,8.61,8.73,8.56,8.62,6398514,8.62,0.018692389827987,3.95,3.99,3.93,3.96,9179752,3.96,-0.0555659620163482,3.36,3.4,3.32,3.35,26164480,3.35,-0.0153865510947425,10.06,10.1,9.9,9.98,4811432,9.98,0.118616393906168,8.7,8.9,8.7,8.83,4003581,8.83,0.0288115426362736
"22",2020-05-11,3.96,4,3.91,3.94,11819631,3.94,-0.133582811744284,NA,NA,NA,NA,NA,NA,NA,10.5,10.75,10.42,10.71,9274560,10.71,0.0141922042314067,NA,NA,NA,NA,NA,NA,NA,16.440001,16.620001,16.33,16.57,4377182,16.57,-0.0314948492277716,7.68,7.72,7.56,7.58,2545698,7.326658,-0.1288265675208,1.39,1.39,1.39,1.39,0,1.39,-0.0324266607258391,80.610001,82.190002,80.050003,80.75,2775719,80.75,0.120095393986928,17.51,18.24,17.41,18,73471513,18,0.0422329434707517,NA,NA,NA,NA,NA,NA,NA,8.35,8.42,8.3,8.35,22441421,8.35,0.0283196283554679,3.49,3.5,3.39,3.43,10765665,3.43,-0.153374403247139,9.41,9.58,9.39,9.45,13563072,9.45,0.177448492368412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,37.279999,35.549999,36.529999,71557589,36.529999,0.137916585706481,5.01,5.05,4.95,4.99,8604557,4.99,4.22,4.23,4.14,4.16,7582100,4.16,-0.226063966604416,-0.202882402270992,8.67,8.86,8.63,8.7,7519204,8.7,0.0279731322873839,3.96,4.06,3.95,4.01,16079973,4.01,-0.0429396993900857,3.34,3.37,3.28,3.31,22358449,3.31,-0.0273268496022052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2020-05-12,3.94,3.99,3.88,3.94,8889514,3.94,-0.133582811744284,NA,NA,NA,NA,NA,NA,NA,10.71,10.79,10.46,10.72,6584786,10.72,0.0151259110474664,NA,NA,NA,NA,NA,NA,NA,16.530001,16.629999,16.35,16.48,2690607,16.48,-0.0369263519435229,7.59,7.63,7.5,7.51,1754790,7.258997,-0.138061396016843,1.39,1.39,1.39,1.39,0,1.39,-0.0324266607258391,81,82.550003,80.510002,82.129997,2761932,82.129997,0.137185140116959,17.85,17.85,17.33,17.629999,41469012,17.629999,0.0216773323596406,NA,NA,NA,NA,NA,NA,NA,8.3,8.32,8.18,8.21,24422918,8.21,0.0115531612895997,3.41,3.42,3.35,3.38,10331643,3.38,-0.167951662722358,9.5,9.74,9.45,9.73,25048668,9.73,0.207078121998042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.59,36.93,35.220001,36.330002,53523860,36.330002,0.13244171558672,4.99,5,4.94,4.96,5810125,4.96,4.16,4.17,4.09,4.1,5038928,4.1,-0.240487043527493,-0.208894426319089,8.7,9,8.7,8.86,9517640,8.86,0.0463639368850851,4.02,4.03,3.93,3.95,9809298,3.95,-0.0579022929062951,3.32,3.32,3.27,3.29,13812238,3.29,-0.0333691456747128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2020-05-13,3.9,3.93,3.87,3.92,7328500,3.92,-0.138658953876264,NA,NA,NA,NA,NA,NA,NA,10.66,10.95,10.55,10.81,5102482,10.81,0.023521433435526,NA,NA,NA,NA,NA,NA,NA,16.469999,16.469999,16.24,16.27,3416359,16.27,-0.0496690703901249,7.53,7.53,7.46,7.5,1154781,7.249331,-0.139392953939612,NA,NA,NA,NA,NA,NA,NA,81.900002,83.190002,80.580002,82.779999,2785453,82.779999,0.145099446993167,17.469999,17.57,17.299999,17.379999,26818129,17.379999,0.00749695719342536,NA,NA,NA,NA,NA,NA,NA,8.22,8.29,8.22,8.25,15382104,8.25,0.0164252684759577,3.36,3.37,3.33,3.36,8823590,3.36,-0.173868822485671,9.73,9.73,9.4,9.45,26411452,9.45,0.178301143580775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.970001,36.5,35.419998,36.490002,29916497,36.490002,0.136845789112507,4.94,4.96,4.91,4.93,6691250,4.93,4.1,4.12,4.08,4.1,4202367,4.1,-0.240487043527493,-0.214942813415863,8.76,8.88,8.75,8.88,5604665,8.88,0.0486212732282004,3.93,3.97,3.92,3.95,4576919,3.95,-0.0579022929062951,3.27,3.62,3.27,3.62,94511861,3.62,0.0669348056930684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2020-05-14,3.89,3.91,3.85,3.87,7629289,3.87,-0.15141405591708,NA,NA,NA,NA,NA,NA,NA,10.73,10.76,10.43,10.53,7160364,10.53,-0.00238050921017252,NA,NA,NA,NA,NA,NA,NA,16.24,16.41,16.09,16.209999,3067665,16.209999,-0.0533569007527555,7.46,7.62,7.4,7.4,2658887,7.152674,-0.152726287272945,NA,NA,NA,NA,NA,NA,NA,82.379997,83.989998,81.879997,83.300003,2209855,83.300003,0.151381205948008,17.280001,17.440001,17.09,17.18,29687982,17.18,-0.00401046579319286,NA,NA,NA,NA,NA,NA,NA,8.31,8.33,8.2,8.32,21994002,8.32,0.0249101169608063,3.36,3.36,3.26,3.27,12175438,3.27,-0.200654536771385,9.44,9.71,9.4,9.45,16266323,9.45,0.178301143580775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.049999,36.200001,34.91,35.009998,29937737,35.009998,0.0962866244404968,4.93,4.94,4.85,4.87,9681857,4.87,4.1,4.16,4.06,4.09,4534300,4.09,-0.242926067917737,-0.2271131988114,8.86,9.19,8.77,9.05,10910134,9.05,0.0677654173723446,3.95,3.95,3.87,3.88,9621220,3.88,-0.075623811893637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
