,600478.SS.Open,600478.SS.High,600478.SS.Low,600478.SS.Close,600478.SS.Volume,600478.SS.Adjusted,600479.SS.Open,600479.SS.High,600479.SS.Low,600479.SS.Close,600479.SS.Volume,600479.SS.Adjusted,600480.SS.Open,600480.SS.High,600480.SS.Low,600480.SS.Close,600480.SS.Volume,600480.SS.Adjusted,600481.SS.Open,600481.SS.High,600481.SS.Low,600481.SS.Close,600481.SS.Volume,600481.SS.Adjusted,600482.SS.Open,600482.SS.High,600482.SS.Low,600482.SS.Close,600482.SS.Volume,600482.SS.Adjusted,600483.SS.Open,600483.SS.High,600483.SS.Low,600483.SS.Close,600483.SS.Volume,600483.SS.Adjusted,600485.SS.Open,600485.SS.High,600485.SS.Low,600485.SS.Close,600485.SS.Volume,600485.SS.Adjusted,600486.SS.Open,600486.SS.High,600486.SS.Low,600486.SS.Close,600486.SS.Volume,600486.SS.Adjusted,600487.SS.Open,600487.SS.High,600487.SS.Low,600487.SS.Close,600487.SS.Volume,600487.SS.Adjusted,600488.SS.Open,600488.SS.High,600488.SS.Low,600488.SS.Close,600488.SS.Volume,600488.SS.Adjusted,600489.SS.Open,600489.SS.High,600489.SS.Low,600489.SS.Close,600489.SS.Volume,600489.SS.Adjusted,600490.SS.Open,600490.SS.High,600490.SS.Low,600490.SS.Close,600490.SS.Volume,600490.SS.Adjusted,600491.SS.Open,600491.SS.High,600491.SS.Low,600491.SS.Close,600491.SS.Volume,600491.SS.Adjusted,600493.SS.Open,600493.SS.High,600493.SS.Low,600493.SS.Close,600493.SS.Volume,600493.SS.Adjusted,600495.SS.Open,600495.SS.High,600495.SS.Low,600495.SS.Close,600495.SS.Volume,600495.SS.Adjusted,600496.SS.Open,600496.SS.High,600496.SS.Low,600496.SS.Close,600496.SS.Volume,600496.SS.Adjusted,600497.SS.Open,600497.SS.High,600497.SS.Low,600497.SS.Close,600497.SS.Volume,600497.SS.Adjusted,600498.SS.Open,600498.SS.High,600498.SS.Low,600498.SS.Close,600498.SS.Volume,600498.SS.Adjusted,600499.SS.Open,600499.SS.High,600499.SS.Low,600499.SS.Close,600499.SS.Volume,600499.SS.Adjusted,600500.SS.Open,600500.SS.High,600500.SS.Low,600500.SS.Close,600500.SS.Volume,600500.SS.Adjusted,600501.SS.Open,600501.SS.High,600501.SS.Low,600501.SS.Close,600501.SS.Volume,600501.SS.Adjusted,600502.SS.Open,600502.SS.High,600502.SS.Low,600502.SS.Close,600502.SS.Volume,600502.SS.Adjusted,600503.SS.Open,600503.SS.High,600503.SS.Low,600503.SS.Close,600503.SS.Volume,600503.SS.Adjusted,600505.SS.Open,600505.SS.High,600505.SS.Low,600505.SS.Close,600505.SS.Volume,600505.SS.Adjusted,600506.SS.Open,600506.SS.High,600506.SS.Low,600506.SS.Close,600506.SS.Volume,600506.SS.Adjusted
2018/3/15,6.23,6.32,6.14,6.24,7990565,6.24,12.5833,12.6917,12.4583,12.6167,3465842,11.249426,13.7804,14.4085,13.7604,14.259,8018873,13.549773,4.13,4.14,4.05,4.09,3820262,3.903764,24.43,24.58,24.23,24.450001,4200704,24.177898,7.27,7.33,7.21,7.27,2579082,6.683288,14.6,14.6,14.6,14.6,0,14.6,54.880001,54.98,53.52,54.029999,861914,52.679008,28.1786,28.75,27.8286,28.35,22956108,27.930574,4.52,4.57,4.47,4.49,1954300,4.358809,8.86,8.86,8.69,8.75,20058448,8.691631,10.2,10.28,9.83,10.1,73849397,10.1,10.12,10.4,10.06,10.25,8899301,10.105793,7.61,7.84,7.56,7.6,2055400,7.514014,5.43,5.6,5.38,5.56,15510716,5.531141,3.68,3.72,3.61,3.63,13555540,3.614528,6.83,6.89,6.75,6.81,38689760,6.451618,28.6,29.08,28.110001,28.59,6915450,27.902874,10.38,10.39,10.06,10.29,30189236,10.224459,5.93846,6.14615,5.85385,6.02308,18218848,5.815815,9.72,10.75,9.66,10.2,12425220,10.2,5.58333,5.60833,5.5,5.55,9040644,5.317474,5.95,5.96,5.79,5.85,16220367,5.834854,6.3,6.6,6.3,6.47,1220082,6.375246,14.95,15.16,14.72,15.14,1783193,15.14
2018/3/16,6.26,6.26,6.06,6.13,10374213,6.13,12.6167,12.7333,12.4833,12.5083,3006858,11.152772,14.2689,14.2889,14.0197,14.0296,3875874,13.331783,4.09,4.14,4.08,4.11,3102900,3.922853,24.4,24.59,24.049999,24.1,4742249,23.831793,7.36,7.62,7.29,7.5,7955411,6.894726,14.6,14.6,14.6,14.6,0,14.6,54,54.360001,53.080002,53.169998,809999,51.840515,28.4214,28.492901,27.564301,27.5714,25056423,27.163492,4.5,4.55,4.5,4.51,1633387,4.378226,8.67,8.79,8.65,8.73,15169191,8.671764,10,10,9.73,9.77,53351290,9.77,10.27,10.38,10.18,10.23,5290026,10.086075,7.6,7.77,7.55,7.63,1239345,7.543674,5.55,5.7,5.52,5.6,17863824,5.570933,3.63,3.67,3.61,3.61,10698100,3.594613,6.82,6.82,6.66,6.7,32311556,6.347407,28.790001,28.870001,28.33,28.43,4307788,27.746717,10.22,10.31,9.99,10.03,25463314,9.966115,5.99231,6.06154,5.93846,5.96923,9865402,5.763818,9.92,10.11,9.74,9.79,9109225,9.79,5.54167,5.60833,5.525,5.53333,7448814,5.301503,5.85,5.95,5.83,5.92,13269365,5.904673,6.48,6.73,6.48,6.67,3012439,6.572317,15.28,15.28,14.96,14.98,1487116,14.98
2018/3/19,6.04,6.12,6.04,6.07,4352750,6.07,12.5083,12.7417,12.4,12.7,3202118,11.323697,14.0197,14.2989,13.9698,14.0296,3179974,13.331783,4.13,4.14,4.08,4.12,3227540,3.932398,24.1,24.65,23.860001,24.379999,5550153,24.108675,7.47,7.87,7.4,7.85,8817978,7.21648,14.6,14.6,14.6,14.6,0,14.6,53,54,52.759998,52.869999,874077,51.548012,27.8571,28.492901,27.8571,28.1357,25366941,27.719446,4.53,4.55,4.49,4.54,1879900,4.407349,8.73,8.76,8.67,8.69,11453631,8.63203,9.76,10.03,9.5,9.88,55694000,9.88,10.28,10.49,10.18,10.45,10847500,10.302979,7.58,7.66,7.5,7.53,1181080,7.444806,5.6,5.69,5.47,5.63,12659220,5.600778,3.61,3.63,3.58,3.6,7039079,3.584656,6.69,6.73,6.6,6.71,27723005,6.356881,28.110001,28.67,28.040001,28.16,5584721,27.483208,9.98,10.07,9.92,9.97,17946184,9.906497,5.94615,6.03846,5.92308,5.96154,6391015,5.756393,9.79,9.91,9.7,9.85,2911681,9.85,5.54167,5.59167,5.525,5.55,5227560,5.317474,5.85,5.92,5.81,5.86,9747966,5.844829,6.62,6.63,6.49,6.54,1526636,6.444221,14.93,15.19,14.78,15.02,1434101,15.02
2018/3/20,6.04,6.06,5.91,5.96,6858024,5.96,12.5917,13.2083,12.5833,13.2083,8734401,11.776913,13.9598,14.2191,13.8402,14.1892,3901156,13.483445,4.11,4.12,4.05,4.1,3817130,3.913308,24.030001,24.33,23.940001,24.24,4226615,23.970234,7.84,7.84,7.66,7.75,4722510,7.12455,14.6,14.6,14.6,14.6,0,14.6,52.509998,52.790001,50.849998,52.580002,1569890,51.265266,27.9286,28.6143,27.7857,28.471399,24817931,28.050179,4.53,4.69,4.51,4.67,6917891,4.53355,8.73,8.79,8.73,8.78,15613484,8.721431,9.7,9.9,9.5,9.65,43747955,9.65,10.52,10.55,10.34,10.44,8609493,10.293119,7.53,7.54,7.41,7.51,1173800,7.425032,5.56,5.72,5.54,5.69,15643155,5.660467,3.58,3.71,3.56,3.68,15913295,3.664315,6.63,6.73,6.6,6.72,21862828,6.366354,28,28.08,27.549999,27.73,6374476,27.063541,9.97,10.07,9.85,9.99,14691997,9.92637,5.92308,6.00769,5.90769,5.96154,8851430,5.756393,9.7,10.01,9.55,9.86,3882561,9.86,5.55,5.55,5.475,5.54167,6103852,5.309493,5.81,5.85,5.78,5.82,9695585,5.804932,6.55,6.81,6.45,6.78,3205788,6.680707,15.02,15.47,14.81,15.36,3271224,15.36
2018/3/21,5.95,6.08,5.95,5.96,5716059,5.96,13.2583,13.3083,12.875,12.9167,5173782,11.516914,14.259,14.6877,14.1593,14.3288,10618776,13.616102,4.08,4.19,4.06,4.1,4432800,3.913308,24.200001,24.790001,24.15,24.469999,5897736,24.197674,8,8.14,7.73,7.78,8214119,7.152129,14.6,14.6,14.6,14.6,0,14.6,52.580002,52.580002,51.099998,51.220001,1720193,49.939274,28.6071,28.7714,27.935699,28.014299,25814646,27.59984,4.63,4.72,4.62,4.7,6155806,4.562674,8.71,9.2,8.7,9.05,44541586,8.989631,9.7,9.81,9.33,9.39,37161390,9.39,10.44,10.48,10.35,10.43,6585972,10.283261,7.53,7.89,7.5,7.63,3059471,7.543674,5.7,5.88,5.63,5.68,20154964,5.650518,3.68,3.69,3.62,3.63,9155790,3.614528,6.7,6.84,6.62,6.65,35295027,6.300039,27.92,28.68,27.84,27.969999,8599038,27.297773,10.11,10.12,9.8,9.84,18563445,9.777325,5.96154,6.13077,5.93846,6.01538,17757009,5.80838,9.74,10.18,9.74,9.97,6372517,9.97,5.55,5.625,5.50833,5.6,10548998,5.365379,5.82,5.89,5.81,5.85,11808901,5.834854,6.78,6.85,6.66,6.68,2487200,6.582171,15.46,15.65,15.2,15.28,2648136,15.28
2018/3/22,5.92,6.03,5.85,5.9,6830339,5.9,12.9417,13.0667,12.6667,12.7417,5528236,11.360879,14.3687,14.9869,14.0596,14.7575,12207323,14.023479,4.1,4.15,4.08,4.09,3304099,3.903764,24.52,24.52,24.02,24.280001,5984386,24.00979,7.69,7.93,7.69,7.9,5112014,7.262445,14.6,14.6,14.6,14.6,0,14.6,51.400002,51.700001,50.360001,50.380001,1021500,49.120277,28.0714,28.2714,27.2286,27.407101,27783534,27.001625,4.75,4.85,4.65,4.68,8529300,4.543258,9.05,9.05,8.85,8.86,36556132,8.800897,9.54,9.64,9.39,9.59,35410504,9.59,10.43,10.43,10.18,10.33,6876068,10.184668,7.61,7.69,7.51,7.67,1554100,7.583222,5.62,5.7,5.56,5.59,11106972,5.560986,3.61,3.66,3.6,3.62,6802600,3.60457,6.73,6.94,6.68,6.8,60090471,6.442145,27.950001,28.370001,27.48,27.68,5336742,27.014744,9.87,9.93,9.03,9.22,43839540,9.161274,6.01538,6.06154,5.90769,5.96154,11624644,5.756393,9.92,10.32,9.82,10.22,7092278,10.22,5.625,5.63333,5.575,5.60833,11060790,5.37336,5.83,6.06,5.81,5.91,21763000,5.894699,6.65,6.88,6.55,6.81,3723658,6.710267,15.3,15.38,14.93,15.12,1983401,15.12
2018/3/23,5.7,5.77,5.34,5.46,11075488,5.46,12.4583,12.7083,12.1083,12.3417,6537106,11.004227,14.3387,15.3458,14.2091,14.608,19482360,13.881414,4.05,4.08,3.73,3.79,9751665,3.617424,23.76,24.299999,23.549999,24.280001,11950794,24.00979,7.74,7.8,7.31,7.48,6101946,6.87634,14.6,14.6,14.6,14.6,0,14.6,48.5,48.5,47.080002,47.759998,4330705,46.565784,25.721399,26.764299,25.1,25.5714,46705863,25.193083,4.6,4.6,4.4,4.46,4740908,4.329686,9.09,9.55,8.98,9.34,138614339,9.277696,9.18,9.31,8.63,8.72,63022168,8.72,10.1,10.15,9.69,10.02,7072980,9.879029,7.44,7.54,7,7.02,2950900,6.940576,5.4,5.42,5.04,5.12,19249567,5.093425,3.54,3.54,3.33,3.4,20223236,3.385508,6.56,6.67,6.13,6.28,91595923,5.94951,26.07,26.879999,25.17,25.440001,12531181,24.828581,8.84,8.99,8.51,8.6,36182783,8.545223,5.65385,5.76923,5.43077,5.5,20945567,5.310735,9.64,10.29,9.62,9.97,8558674,9.97,5.475,5.5,5.25,5.31667,17552352,5.09392,5.71,5.8,5.38,5.49,27989429,5.475786,6.66,6.67,6.25,6.26,3866375,6.168322,14.95,16.290001,14.8,15.76,9455968,15.76
2018/3/26,5.55,5.7,5.47,5.69,6791996,5.69,12.3083,12.5917,12.25,12.5833,5428588,11.219645,14.259,14.6179,13.2618,14.598,10459545,13.871911,3.75,3.88,3.69,3.86,4369406,3.684237,24.01,24.6,23.82,24.459999,7099695,24.187784,7.37,7.69,7.37,7.66,4495756,7.041813,14.6,14.6,14.6,14.6,0,14.6,47.099998,47.75,47.049999,47.68,2831079,46.487789,25.1143,26.2929,24.8571,25.9286,36618664,25.544998,4.43,4.65,4.4,4.62,5077966,4.485011,9.44,9.85,9.21,9.29,110347532,9.228028,8.43,8.95,8.37,8.93,39021717,8.93,9.9,10.08,9.84,10.04,4810632,9.898748,7,7.19,6.41,7.15,2435501,7.069105,5.03,5.21,4.95,5.2,8599609,5.17301,3.36,3.49,3.3,3.44,12711076,3.425338,6.15,6.33,6.05,6.33,48090073,5.996879,25.1,26.68,24.950001,26.610001,8636995,25.970461,8.46,8.81,8.31,8.8,19698168,8.743949,5.46154,5.6,5.30769,5.57692,12013851,5.385008,9.99,10.42,9.68,10.4,12365264,10.4,5.275,5.34167,5.20833,5.3,10489092,5.077948,5.41,5.57,5.23,5.56,13225954,5.545605,6.01,6.5,5.78,6.35,2671647,6.257003,15.5,15.6,14.18,14.73,5825178,14.73
2018/3/27,5.69,5.85,5.69,5.83,7793971,5.83,12.5667,12.95,12.5667,12.925,6640281,11.524314,14.6678,15.1265,14.6678,15.0268,13447511,14.279384,3.88,3.98,3.88,3.97,4310955,3.789228,24.6,25.030001,24.4,24.73,8478073,24.454781,7.73,7.96,7.73,7.89,6006902,7.253252,14.6,14.6,14.6,14.6,0,14.6,49,49.470001,47,47.119999,4258939,45.941792,26.664301,26.9,26.2929,26.799999,34592622,26.403505,4.65,4.9,4.65,4.73,7393506,4.591798,9.1,9.64,8.9,9.52,94196930,9.456495,9.09,9.15,8.92,9.06,38472203,9.06,10.09,10.15,10,10.09,6761523,9.948045,7.2,7.33,7.18,7.24,1880505,7.158087,5.25,5.33,5.24,5.29,8611376,5.262543,3.46,3.52,3.46,3.48,9684576,3.465167,6.45,6.48,6.36,6.41,38633716,6.072668,27.200001,28.379999,27.200001,27.559999,10068462,26.897629,9.01,9.07,8.86,9,22132297,8.942676,5.63077,5.7,5.60769,5.66154,8556730,5.466716,10.41,10.7,10.27,10.64,14540115,10.64,5.35833,5.41667,5.34167,5.39167,9676562,5.165778,5.6,5.72,5.6,5.67,13332147,5.65532,6.51,6.99,6.45,6.79,9951529,6.69056,14.49,14.89,14.46,14.83,3736198,14.83
2018/3/28,5.77,5.82,5.66,5.71,6876954,5.71,12.7917,13.05,12.7167,12.8167,4333988,11.427751,14.7476,15.5752,14.5282,15.4854,20277444,14.715174,3.95,3.99,3.91,3.98,3625094,3.798773,24.450001,24.93,24.370001,24.74,7255715,24.46467,7.85,7.88,7.76,7.81,3284916,7.179708,14.6,14.6,14.6,14.6,0,14.6,47.299999,47.439999,44.700001,44.93,3606930,43.806549,26.314301,26.7286,26.164301,26.25,21653307,25.861643,4.73,4.85,4.66,4.69,5358701,4.552966,9.3,9.66,9.25,9.44,85509605,9.377028,8.84,8.94,8.75,8.78,28555939,8.78,10.02,10.1,9.96,10.02,5609759,9.879029,7.11,7.24,7.11,7.17,992583,7.088879,5.2,5.28,5.15,5.2,5789609,5.17301,3.46,3.59,3.42,3.53,12702886,3.514954,6.3,6.36,6.25,6.27,31251733,5.940036,27.030001,28.280001,27.030001,27.780001,9383615,27.112341,8.82,8.93,8.73,8.83,17637036,8.773758,5.60769,5.63846,5.54615,5.58462,6988514,5.392443,10.49,10.6,10.26,10.32,8402009,10.32,5.33333,5.38333,5.3,5.34167,6042472,5.117873,5.61,5.71,5.6,5.63,9321990,5.615424,6.41,6.78,6.36,6.59,5077910,6.493489,14.75,14.75,14.25,14.27,3274900,14.27
2018/3/29,5.71,5.8,5.7,5.79,4158947,5.79,12.8667,13.0167,12.7333,12.8583,4530646,11.464843,15.8245,15.9042,15.2561,15.286,16251823,14.525691,4,4,3.95,3.99,3223200,3.808317,24.74,24.9,24.24,24.27,7110466,23.999901,7.8,7.9,7.76,7.82,2573196,7.188901,14.6,14.6,14.6,14.6,0,14.6,45,47.09,44.209999,46.720001,3086945,45.551796,26.5357,26.6,25.85,26.3071,22314966,25.9179,4.7,4.73,4.59,4.65,4594700,4.514135,9.25,9.34,9.21,9.25,47348229,9.188296,8.83,8.94,8.67,8.92,28793136,8.92,10.08,10.58,10,10.55,25688256,10.401572,7.29,7.38,7.25,7.31,1059100,7.227295,5.21,5.3,5.21,5.26,6120778,5.232699,3.53,3.55,3.49,3.55,8208921,3.534869,6.27,6.41,6.25,6.4,37343664,6.063195,27.879999,28.200001,27.120001,27.700001,5826416,27.034264,8.88,8.96,8.78,8.91,12586636,8.853249,5.56923,5.65385,5.56154,5.64615,9171500,5.451856,10.32,10.41,10.18,10.34,5016339,10.34,5.39167,5.425,5.31667,5.41667,7582828,5.18973,5.6,5.76,5.6,5.69,13772865,5.675269,6.5,6.68,6.5,6.57,2257000,6.473782,14.2,14.42,14.06,14.34,1557132,14.34
2018/3/30,5.77,5.97,5.77,5.9,6402993,5.9,12.8417,13.2083,12.8417,13.1917,6379496,11.762112,15.3259,15.7946,15.306,15.5951,13060399,14.819417,4.01,4.03,3.94,3.97,3159300,3.789228,24.33,25.26,24.24,24.98,13921535,24.701998,7.82,7.88,7.6,7.67,4591176,7.051007,14.6,14.6,14.6,14.6,0,14.6,46.610001,48.560001,45.810001,47.900002,2398589,46.70229,26.414301,27.0714,26.3214,26.950001,25544513,26.551289,4.65,4.69,4.64,4.67,3241201,4.53355,9.2,9.32,9.17,9.28,29337517,9.218095,8.93,9.02,8.8,9.02,31986030,9.02,10.54,10.73,10.43,10.67,17724849,10.519884,7.35,7.45,7.31,7.41,2247300,7.326163,5.27,5.32,5.26,5.29,6685784,5.262543,3.58,3.74,3.56,3.6,16710031,3.584656,6.4,6.41,6.32,6.38,31236898,6.044248,27.700001,28.83,27.5,28.719999,11246703,28.029747,8.93,9.31,8.93,9.29,22082064,9.230828,5.71538,5.73846,5.62308,5.66154,9165005,5.466716,10.39,10.65,10.33,10.61,8410734,10.61,5.425,5.45833,5.4,5.41667,9410151,5.18973,5.7,5.76,5.68,5.71,10239414,5.695217,6.65,6.65,6.47,6.48,2233701,6.3851,14.42,14.42,14.22,14.29,1756600,14.29
2018/4/2,5.94,5.96,5.84,5.88,6220945,5.88,13.2417,13.4167,13.075,13.1167,7475377,11.69524,15.7048,15.7048,15.0567,15.1664,12279010,14.41204,4,4.02,3.97,4,3436392,3.817862,24.92,25.940001,24.780001,25.639999,17575144,25.354652,7.66,7.81,7.58,7.78,2915997,7.152129,14.6,14.6,14.6,14.6,0,14.6,48,49.970001,48,48.77,2482843,47.550533,26.9214,27.4286,26.664301,27.0214,28316734,26.62163,4.67,4.72,4.64,4.64,3210093,4.504427,9.31,9.69,9.31,9.67,78080679,9.605494,8.93,9.08,8.8,8.87,31288869,8.87,10.72,10.99,10.55,10.78,16644560,10.628337,7.41,7.46,7.25,7.29,1523650,7.207521,5.28,5.33,5.24,5.26,6802389,5.232699,3.55,3.61,3.54,3.58,9388872,3.564741,6.4,6.45,6.34,6.37,31712789,6.034774,28.790001,29.66,28.49,28.91,12186676,28.215181,9.35,9.78,9.3,9.42,31722330,9.360001,5.63846,5.67692,5.61538,5.65385,8375185,5.459291,10.58,10.82,10.5,10.59,5914101,10.59,5.4,5.54167,5.39167,5.46667,10499046,5.237636,5.71,5.85,5.66,5.73,17398112,5.715165,6.45,6.52,6.34,6.37,2220598,6.276711,14.45,14.67,14.37,14.64,2583320,14.64
2018/4/3,5.82,5.84,5.72,5.78,5864255,5.78,12.9917,13.3,12.925,13.1083,4670148,11.687751,14.9071,14.957,14.6877,14.8273,7264567,14.089807,3.95,3.97,3.9,3.92,3570642,3.741505,25.4,25.74,24.940001,25.41,12066618,25.127213,7.69,7.77,7.67,7.73,3604477,7.106164,14.6,14.6,14.6,14.6,0,14.6,48.5,49.490002,47.889999,49.279999,2365130,48.047779,26.4286,26.664301,25.757099,25.85,37823536,25.467562,4.56,4.75,4.55,4.75,6133715,4.611213,9.8,9.9,9.48,9.67,82614763,9.605494,8.75,8.85,8.62,8.68,20368891,8.68,10.65,10.83,10.48,10.69,11410390,10.539603,7,7.35,7,7.26,1183498,7.177861,5.15,5.2,5.09,5.13,9092822,5.103374,3.52,3.55,3.5,3.52,7624880,3.504997,6.29,6.38,6.21,6.28,32410498,5.94951,28.440001,29.26,27.879999,29.01,11044138,28.312778,9.48,9.93,9.31,9.68,56557219,9.618344,5.56923,5.57692,5.46154,5.52308,10255788,5.333021,10.4,10.61,10.25,10.33,4053201,10.33,5.40833,5.45,5.36667,5.39167,7792189,5.165778,5.64,5.66,5.58,5.6,14664420,5.585502,6.26,6.4,6.24,6.33,1704800,6.237297,14.3,14.53,14.2,14.24,1454150,14.24
2018/4/4,5.97,6.16,5.89,5.9,13120977,5.9,13.1667,13.4,12.9333,13.0667,5202806,11.650658,14.8772,15.1265,14.6279,14.6977,6423626,13.966652,3.93,3.96,3.88,3.92,3062600,3.741505,25.450001,26.07,25.34,25.58,14767904,25.295321,7.71,7.91,7.65,7.85,5144060,7.21648,14.6,14.6,14.6,14.6,0,14.6,49.290001,50.73,48.68,49.990002,2339641,48.740028,26.0714,26.235701,25.3214,25.4571,31707310,25.080473,4.8,4.92,4.69,4.7,9269922,4.562674,9.52,9.89,9.51,9.77,73080951,9.704827,8.73,8.83,8.5,8.52,18027781,8.52,10.65,10.74,10.42,10.59,8530333,10.44101,7.22,7.39,7.2,7.22,1024080,7.138313,5.13,5.2,5.09,5.1,6460258,5.073529,3.53,3.55,3.49,3.5,6537974,3.485082,6.25,6.31,6.21,6.23,25995976,5.902141,29.049999,29.25,28.049999,28.17,8304882,27.492968,9.5,9.55,9.14,9.2,37616257,9.141401,5.54615,5.60769,5.50769,5.50769,7303154,5.318161,10.39,10.75,10.35,10.47,5781518,10.47,5.425,5.44167,5.375,5.38333,5696382,5.157787,5.64,5.64,5.52,5.53,14213600,5.515683,6.34,6.43,6.28,6.29,1461185,6.197883,14.38,15.25,14.24,14.72,3561685,14.72
2018/4/9,5.83,5.95,5.79,5.91,6438289,5.91,13.0667,13.2083,12.8833,13.15,3846002,11.724931,14.4584,15.2063,14.3886,15.1664,10066360,14.41204,3.89,3.9,3.82,3.84,4332252,3.665148,25.66,26.16,25.4,26.139999,16266235,25.849089,7.84,7.85,7.64,7.78,2136784,7.152129,14.6,14.6,14.6,14.6,0,14.6,49.68,49.68,46.580002,47.560001,3347164,46.370789,25.485701,25.935699,24.992901,25.685699,23321006,25.305691,4.7,4.76,4.65,4.74,4310285,4.601505,9.7,9.89,9.62,9.65,53489373,9.585628,8.49,8.67,8.39,8.51,20785080,8.51,10.54,10.69,10.41,10.55,10241864,10.401572,7.18,7.3,7.08,7.22,1311100,7.138313,5.1,5.12,5,5.06,6185889,5.033737,3.49,3.52,3.46,3.49,7553174,3.475125,6.14,6.27,6.12,6.21,23042194,5.883194,28.16,28.389999,27,27.34,9087574,26.682915,9.08,9.25,8.98,9.06,17553744,9.002294,5.46923,5.6,5.46154,5.56154,6483558,5.370157,10.44,10.98,10.18,10.94,9717265,10.94,5.375,5.39167,5.31667,5.375,5700300,5.149806,5.45,5.55,5.43,5.52,8440788,5.505709,6.28,6.35,6.15,6.34,1826300,6.24715,14.57,14.77,14.39,14.48,2297052,14.48
2018/4/10,5.91,5.97,5.86,5.96,5963307,5.96,13.1833,13.1917,12.8833,13.1333,3533588,11.71004,15.1963,15.2063,14.6977,14.8872,7429278,14.146728,3.84,3.89,3.82,3.88,3142674,3.703326,26.23,26.309999,25.23,25.49,10798074,25.206322,7.75,8.56,7.75,8.39,15573531,7.712901,14.6,14.6,14.6,14.6,0,14.6,47.009998,48.869999,47.009998,48.799999,2803228,47.579781,25.664301,26.15,25.628599,26.128599,19045881,25.742037,4.76,4.76,4.65,4.72,3244900,4.582089,9.68,9.7,9.42,9.47,43598185,9.406829,8.62,8.98,8.56,8.97,37480045,8.97,10.6,10.67,10.43,10.57,6738233,10.421291,7.36,7.36,7.15,7.27,1062701,7.187747,5.08,5.13,5.06,5.11,6901049,5.083477,3.49,3.52,3.47,3.51,7177788,3.495039,6.25,6.36,6.24,6.31,33498846,5.977931,27.5,27.66,27.08,27.6,7540716,26.936668,9.04,9.18,9.02,9.14,14648810,9.081784,5.60769,5.60769,5.45385,5.56154,8908278,5.370157,10.93,10.94,10.4,10.54,7474851,10.54,5.375,5.43333,5.35,5.43333,6714500,5.205692,5.51,5.56,5.48,5.56,11283019,5.545605,6.38,6.38,6.28,6.34,952301,6.24715,14.24,14.35,13.8,13.99,3347776,13.99
2018/4/11,5.98,6.01,5.9,5.91,6201476,5.91,13.1083,13.3667,13.0083,13.2917,6074290,11.851275,14.8573,14.9769,14.7177,14.9171,5167235,14.17514,3.88,3.91,3.86,3.88,2527302,3.703326,25.469999,25.67,25.33,25.540001,5584430,25.255768,8.36,8.37,8.02,8.03,10024386,7.381953,14.6,14.6,14.6,14.6,0,14.6,49.080002,50.150002,48.02,49.349998,1292841,48.116028,26.335699,26.5571,26.2143,26.371401,20982248,25.981249,4.7,4.74,4.69,4.72,2581314,4.582089,9.46,9.87,9.33,9.8,79447533,9.734628,9.05,9.09,8.87,9.03,30672474,9.03,10.62,10.62,10.22,10.37,11637644,10.224105,7.3,7.43,7.21,7.42,1790542,7.33605,5.13,5.16,5.11,5.14,5989666,5.113321,3.52,3.53,3.49,3.51,6653940,3.495039,6.37,6.4,6.28,6.31,32271522,5.977931,27.75,28.299999,27.68,27.9,6927500,27.229456,9.14,9.18,9.05,9.09,14841751,9.032103,5.56923,5.66154,5.56923,5.61538,12416207,5.422144,10.49,10.8,10.3,10.64,6898286,10.64,5.425,5.48333,5.425,5.45,7578432,5.221663,5.57,5.62,5.55,5.58,11247567,5.565554,6.3,6.45,6.3,6.37,1197250,6.276711,14.16,14.16,13.81,14,1609811,14
2018/4/12,5.89,5.93,5.86,5.88,4586195,5.88,13.4,14.0667,13.3167,14.0083,17422338,12.490216,14.8373,14.9769,14.7675,14.8473,3709701,14.108811,3.89,3.91,3.88,3.9,1876500,3.722415,25.540001,25.540001,24.799999,24.82,7606613,24.543779,8.05,8.15,7.96,8.13,4626529,7.473883,14.6,14.6,14.6,14.6,0,14.6,48.91,49.970001,48.91,49.380001,1495110,48.145283,26.3214,26.3857,25.5,25.5214,25839375,25.143822,4.71,4.72,4.67,4.68,2339752,4.543258,9.74,10.14,9.69,9.99,113188458,9.92336,9,9.05,8.81,8.84,24094476,8.84,10.39,10.49,10.21,10.47,10046965,10.322699,7.43,7.45,7.32,7.4,1621900,7.316277,5.15,5.15,5.09,5.1,5384958,5.073529,3.49,3.68,3.47,3.61,11178492,3.594613,6.27,6.28,6.16,6.18,40076038,5.854772,27.799999,28.129999,27.25,27.280001,5895289,26.624357,9.07,9.16,8.88,9.06,17296208,9.002294,5.59231,5.64615,5.55385,5.56923,7914485,5.377583,10.56,10.64,10.42,10.53,3994783,10.53,5.44167,5.44167,5.35,5.36667,7341080,5.141825,5.56,5.63,5.51,5.6,16108665,5.585502,6.34,6.37,6.27,6.27,1229891,6.178175,14,14,13.53,13.65,2311700,13.65
